Id,Prediction
94154,3989326.19152
94155,4122550.33384
94156,4202172.62165
94157,4012121.31451
94158,4700077.3397
94159,4014641.41651
94160,5518458.00676
94161,5285829.77233
94162,4381741.05728
94163,4364104.34619
94164,4504773.07806
94165,4132228.60053
94166,4448130.24347
94167,3416235.6815
94168,4385860.60389
94169,3744878.59666
94170,5097560.69852
94171,3862406.07202
94172,4134644.89166
94173,4492142.63692
94174,3976671.73957
94175,3286697.14494
94176,4157606.4059
94177,3700439.40405
94178,4174320.75201
94179,4037951.02719
94180,3777221.76518
94181,4570934.94272
94182,4199021.41406
94183,3727555.95234
94184,5048123.11345
94185,5011741.73082
94186,4052288.9001
94187,4030849.76113
94188,4024947.26845
94189,5688112.56595
94190,4325906.71031
94191,5826364.36458
94192,5188466.92247
94193,4223061.57044
94194,3788554.49734
94195,4798329.64457
94196,4112124.20903
94197,3797160.0171
94198,3899917.83195
94199,3689224.91628
94200,4266366.74702
94201,4387733.30407
94202,4211807.68853
94203,4925075.84375
94204,4150597.83685
94205,5428971.88545
94206,3549388.02101
94207,4741810.89795
94208,4253972.84471
94209,4178382.10364
94210,3932153.18113
94211,4286699.80902
94212,4096071.79451
94213,4336092.74405
94214,4516177.37538
94215,4168372.21435
94216,4676465.73361
94217,3678338.98038
94218,3584904.29339
94219,6293283.56648
94220,5152741.27522
94221,4621090.97556
94222,5050935.91016
94223,4136639.02668
94224,3490078.45546
94225,3993259.31123
94226,4213170.54886
94227,4566353.56962
94228,3938707.73478
94229,4584839.16827
94230,5316035.62191
94231,4312600.47459
94232,3533079.9415
94233,4758858.88624
94234,3225019.51909
94235,3675037.36077
94236,3240243.60373
94237,3676938.02727
94238,4620037.03323
94239,3728546.60166
94240,4291188.13604
94241,4190904.78078
94242,4594039.77142
94243,4249441.37223
94244,3784089.43185
94245,4481124.24443
94246,4452229.87592
94247,4561960.94489
94248,4466771.17179
94249,4314101.10792
94250,5188004.44084
94251,3947305.22157
94252,4160520.49044
94253,4506792.28229
94254,4725260.68044
94255,6225569.64376
94256,5833233.13862
94257,5291022.99789
94258,3925858.63904
94259,3814934.9969
94260,4561894.81321
94261,4524430.97553
94262,3725606.64937
94263,4566439.87171
94264,4925218.4266
94265,3833201.30306
94266,3320274.79279
94267,4539810.0019
94268,4073171.32256
94269,4548355.20196
94270,4415330.48917
94271,4785634.17447
94272,4826117.58311
94273,4984243.51015
94274,4096810.2842
94275,4830643.68846
94276,4689536.52592
94277,3624145.20227
94278,3774951.67039
94279,4726478.64499
94280,3748527.30969
94281,4428735.44964
94282,4779957.19478
94283,3371329.0726
94284,4240124.36769
94285,4251169.66415
94286,4132539.26171
94287,3884040.24098
94288,4102462.46617
94289,4204719.00785
94290,4777501.75292
94291,4290138.90056
94292,4592388.13711
94293,5864555.9761
94294,3759497.83689
94295,3464975.60638
94296,4574576.23804
94297,4247537.71852
94298,3277008.20173
94299,5171677.31246
94300,4383781.82709
94301,4156107.68198
94302,4372056.20053
94303,4119641.98986
94304,4104968.43729
94305,4235069.13641
94306,4018682.76175
94307,4775661.10934
94308,4718311.62414
94309,3792517.40165
94310,4654363.11805
94311,4024385.35887
94312,4589905.69262
94313,4371327.42986
94314,4113476.86321
94315,3887816.26183
94316,4231262.8087
94317,4275736.67214
94318,4599779.0873
94319,3534480.79445
94320,4435950.55116
94321,5162153.4004
94322,4917316.15513
94323,4408769.46877
94324,3474277.80443
94325,4511436.2817
94326,5211439.98977
94327,4113746.45769
94328,4125471.20356
94329,4300304.17498
94330,4172205.40891
94331,5024939.25712
94332,4550698.66556
94333,4074946.28068
94334,5595211.83483
94335,4754099.32964
94336,3792659.76253
94337,4277972.42675
94338,4738381.59993
94339,5480988.71226
94340,4405577.93384
94341,4201270.58704
94342,4056071.19393
94343,3405060.32149
94344,3782112.88147
94345,4705056.11742
94346,3203808.56072
94347,3344156.35638
94348,3990689.38387
94349,3767728.54911
94350,4017337.87079
94351,3742489.20268
94352,3845482.9743
94353,4401203.4464
94354,4149954.99268
94355,3681605.31185
94356,5688230.2137
94357,4334473.26883
94358,4907087.25984
94359,4215991.43876
94360,4619773.4446
94361,5027431.51674
94362,4327020.11583
94363,3328739.59263
94364,4300430.8963
94365,3970883.89576
94366,5636839.9964
94367,4533633.07366
94368,4481103.15024
94369,3474629.09978
94370,3817624.0103
94371,5084996.14137
94372,4307044.38394
94373,4891557.97003
94374,4542047.40355
94375,3973300.48429
94376,5168692.54341
94377,3675932.00541
94378,4432711.61623
94379,5095274.19267
94380,4511600.2078
94381,4528300.79763
94382,4120317.51585
94383,5208928.41583
94384,4598763.38287
94385,4481486.62297
94386,5775380.57623
94387,3947146.98213
94388,4655040.06711
94389,4822961.73955
94390,4354558.55564
94391,5926982.15476
94392,4555681.71516
94393,4828655.77154
94394,3624292.70836
94395,4437154.69483
94396,5463167.07404
94397,5196475.87362
94398,4469872.29943
94399,4536638.77719
94400,4741250.94346
94401,4150866.34763
94402,4318890.90038
94403,4111777.85155
94404,3482230.80759
94405,4173547.01787
94406,4871637.83314
94407,4709787.93088
94408,4699832.15456
94409,4274261.53122
94410,4164612.01329
94411,4598793.46037
94412,4539129.33151
94413,4605746.79744
94414,4859522.33865
94415,4120829.29283
94416,4498747.04411
94417,4246927.13704
94418,4718435.55171
94419,5323750.84445
94420,3723257.2861
94421,3442536.72137
94422,4727934.97494
94423,6273813.65012
94424,4924367.82224
94425,4746237.69667
94426,3755899.56156
94427,4689424.68586
94428,3537020.24531
94429,4732530.09107
94430,4425810.58948
94431,4375554.88091
94432,4371832.40995
94433,3811844.57644
94434,4133404.55138
94435,5669943.99265
94436,3679626.09316
94437,4111631.34401
94438,4287768.29826
94439,3533612.74662
94440,4961561.33835
94441,3502127.60348
94442,5094299.84708
94443,3488998.39948
94444,5172220.01044
94445,3965961.26426
94446,3880920.4043
94447,5212169.71637
94448,4106190.01257
94449,5757533.61515
94450,6792900.0516
94451,5362115.88358
94452,4329243.76093
94453,4765043.01705
94454,4169583.84162
94455,3648929.361
94456,4541888.83723
94457,3856134.87557
94458,4439342.84334
94459,4426365.2801
94460,5637338.0912
94461,4072007.94891
94462,4327338.10218
94463,3849810.38429
94464,3470700.98022
94465,3737753.76984
94466,4274739.45199
94467,3158844.73745
94468,4317150.60006
94469,4496351.64981
94470,6152912.90712
94471,4458431.12459
94472,3993360.45925
94473,4121646.15198
94474,5083817.19225
94475,3664234.10295
94476,4283800.11093
94477,3628810.99042
94478,4272055.07324
94479,4867692.04337
94480,3733721.8049
94481,4478237.49189
94482,3737002.49047
94483,4392599.97141
94484,4338503.25795
94485,4146518.96218
94486,4200294.15237
94487,4095662.95289
94488,4217325.20102
94489,3259991.51916
94490,4177416.39599
94491,5995549.20603
94492,5329744.52287
94493,4514878.98137
94494,4282840.90622
94495,6658229.95319
94496,4389624.64317
94497,3578736.22628
94498,3494454.87049
94499,3811516.77113
94500,5329167.88106
94501,4106536.70804
94502,4576497.11497
94503,5381025.34407
94504,3955505.99368
94505,3754009.38405
94506,3604330.81375
94507,3571582.51708
94508,4280997.5945
94509,5428883.82206
94510,3638074.69414
94511,3440380.601
94512,4116467.82026
94513,4792358.97234
94514,4357746.1451
94515,3891628.00549
94516,3528984.34208
94517,3929398.43225
94518,3962228.57309
94519,4177250.37771
94520,4511832.2832
94521,3275313.71083
94522,4233505.99158
94523,4675521.99749
94524,3214425.88827
94525,5255967.29039
94526,4003687.71356
94527,4954920.41579
94528,5210497.58818
94529,4939957.5923
94530,4258692.56836
94531,3902297.57233
94532,3187396.63527
94533,4573887.28207
94534,4689268.45166
94535,3685704.05439
94536,3898881.48252
94537,4636027.79648
94538,3811084.77509
94539,4109386.93489
94540,6114551.41803
94541,4439977.55786
94542,4729104.66511
94543,4913961.372
94544,4823686.45843
94545,5692695.88792
94546,4575275.46684
94547,5144515.93143
94548,3913928.55219
94549,4763988.01102
94550,5423842.91412
94551,4614615.01691
94552,4197252.42337
94553,4030663.57859
94554,4330947.03957
94555,4108200.08026
94556,4908766.75692
94557,4579530.27262
94558,4382524.70149
94559,4702128.69244
94560,4730433.49706
94561,4730671.77785
94562,3841624.93015
94563,4760797.21821
94564,3395864.75109
94565,3756058.64469
94566,6355187.41335
94567,4150678.93321
94568,4308941.11258
94569,4053800.85769
94570,5332380.77152
94571,3731996.22198
94572,4955442.95018
94573,4169193.05397
94574,5037136.27023
94575,3822646.61382
94576,3795517.81929
94577,3771095.14177
94578,4761234.33066
94579,4066800.29528
94580,3678690.73556
94581,3701201.81447
94582,5743148.20761
94583,4289915.06376
94584,3812448.90341
94585,4450660.99082
94586,4112592.41072
94587,4076595.7184
94588,4288177.42829
94589,5361886.2215
94590,4569975.30557
94591,4469091.67878
94592,3862630.3775
94593,3817316.24982
94594,4557757.41705
94595,4521095.3882
94596,4755142.3766
94597,4220799.77504
94598,4517841.85344
94599,4381529.54245
94600,3851621.92194
94601,3631333.24595
94602,4938156.41075
94603,3911061.32885
94604,3751496.41949
94605,6551550.95469
94606,5035314.04845
94607,4452385.31298
94608,3423419.14847
94609,4908630.65815
94610,4013694.6615
94611,4435313.80362
94612,4285890.31603
94613,3105357.75161
94614,4067718.76371
94615,5302894.75392
94616,4342190.85955
94617,4122784.24051
94618,3371185.13364
94619,4062457.25189
94620,4728490.52533
94621,3895086.25719
94622,4388084.6853
94623,4131218.53326
94624,3980216.87066
94625,4026331.43183
94626,4441065.49793
94627,3939869.47689
94628,4115716.0749
94629,4531565.11012
94630,4060709.29893
94631,5089572.67248
94632,4775742.53205
94633,5594131.37128
94634,4237281.36672
94635,3748138.75831
94636,4489764.24914
94637,4722558.78838
94638,4198818.78231
94639,4199201.24388
94640,4960285.33443
94641,4321835.76772
94642,4041247.14326
94643,3803995.45213
94644,4801661.32997
94645,5318844.53511
94646,4919564.57231
94647,5817123.90474
94648,3449030.07732
94649,4927884.01796
94650,3822838.05646
94651,5340768.27026
94652,4603560.55592
94653,5543817.48154
94654,3854168.73104
94655,4203667.67463
94656,3849791.69701
94657,3949193.30484
94658,4712021.7352
94659,3298844.97502
94660,4533067.12444
94661,5456078.42554
94662,4487180.95999
94663,4432338.24554
94664,5138878.22316
94665,3875359.33393
94666,3313169.77389
94667,5404263.96903
94668,3371554.87878
94669,4967712.037
94670,5114856.769
94671,4210301.89753
94672,3362725.03158
94673,4035580.13364
94674,4124658.18159
94675,4035409.44839
94676,4451613.97635
94677,3464896.07616
94678,4241351.93643
94679,4289682.14271
94680,4804671.00741
94681,4820637.52575
94682,3660193.5037
94683,3603299.77685
94684,4415535.10664
94685,4073356.74249
94686,4142808.96665
94687,4435465.62723
94688,4781631.67194
94689,4668628.6735
94690,3616420.644
94691,4504885.90356
94692,3720941.62756
94693,3186696.89908
94694,3964233.5275
94695,5061859.80091
94696,4348809.80875
94697,7452306.30253
94698,4110331.49944
94699,4477377.93284
94700,4008763.61093
94701,3574873.28534
94702,4163134.23282
94703,4384964.8034
94704,4399458.06775
94705,4031257.97977
94706,3697761.4081
94707,4570392.81764
94708,3884227.16465
94709,4515171.02704
94710,4257986.36079
94711,3445777.53254
94712,4786183.65724
94713,4307359.82018
94714,3349858.15259
94715,4001101.17462
94716,4622890.44058
94717,5851401.94387
94718,4407543.00787
94719,4482759.40071
94720,4322146.56957
94721,3651133.78756
94722,4652135.96598
94723,4493130.03295
94724,4080531.91403
94725,3690360.57467
94726,4641713.65013
94727,4024742.53085
94728,3917322.81598
94729,6105946.97706
94730,3922407.91799
94731,4517701.77827
94732,5696185.18062
94733,4419142.57727
94734,4084770.25141
94735,3778333.80663
94736,3600197.759
94737,5218877.57762
94738,5027635.26604
94739,4930706.42233
94740,3592670.83351
94741,4119929.98303
94742,4951105.29018
94743,3500780.49131
94744,4969919.22907
94745,4317622.65736
94746,3681080.51605
94747,3941499.78056
94748,3035632.51201
94749,4982982.55144
94750,3583746.41603
94751,4019605.56848
94752,5059197.26744
94753,4856580.19726
94754,3803516.22316
94755,4176169.41272
94756,3935603.21665
94757,4002019.6757
94758,3795424.47359
94759,4146543.43573
94760,4206826.87499
94761,3842291.17987
94762,4549087.38843
94763,3652574.72215
94764,5590124.41582
94765,5041362.75786
94766,4443289.95038
94767,3898066.43441
94768,5514414.94033
94769,4232167.83162
94770,3861808.72933
94771,3722728.1353
94772,4872522.84227
94773,4832572.67925
94774,4719312.2489
94775,4362683.80551
94776,3909960.66001
94777,5513386.53321
94778,4784458.29111
94779,3859503.62707
94780,5427877.80777
94781,3819205.00396
94782,4012734.64773
94783,5296620.36162
94784,3980123.8985
94785,4213821.99514
94786,4657888.14579
94787,6074687.16476
94788,4377662.2799
94789,4157170.96705
94790,4553985.6461
94791,4416011.53356
94792,4092290.87801
94793,3077194.42107
94794,3781094.91997
94795,3889542.58319
94796,4869132.68633
94797,4797282.82375
94798,4170449.13728
94799,3330828.20772
94800,4721633.2582
94801,4096747.87679
94802,3872250.73339
94803,3615507.64021
94804,4975686.22003
94805,4206320.45691
94806,3757320.79698
94807,4362155.38623
94808,4072175.55663
94809,3717996.12864
94810,5006060.96603
94811,4755240.7477
94812,4298968.92821
94813,4240598.96961
94814,5140540.03196
94815,4445289.1169
94816,3750584.73898
94817,4483910.22642
94818,4988363.01234
94819,4778295.68396
94820,3566253.63269
94821,3642130.55983
94822,6063387.14205
94823,4968944.60303
94824,4241423.52082
94825,3772871.82428
94826,4132438.68328
94827,4937927.34388
94828,3454944.66602
94829,5024159.46262
94830,5244853.64904
94831,3867871.28621
94832,4480006.01843
94833,4229794.78017
94834,5144168.69943
94835,4783562.1954
94836,5017537.50877
94837,3675970.03477
94838,2792583.56969
94839,4709776.00046
94840,3883878.25676
94841,4607392.55014
94842,4544023.29242
94843,4681416.2772
94844,4503783.49648
94845,4924117.83295
94846,3289060.98601
94847,3691105.36333
94848,4349926.30876
94849,3841982.34956
94850,5331024.66841
94851,4329391.47706
94852,3869794.94769
94853,3458566.92332
94854,4044435.07342
94855,4268302.81843
94856,4465679.46066
94857,4102334.18322
94858,5030207.50647
94859,4383018.94823
94860,4453911.96567
94861,5093875.90194
94862,2869173.85997
94863,3674267.32956
94864,4035736.07097
94865,3678479.27854
94866,3645357.2175
94867,4897654.09665
94868,3785616.80194
94869,3608307.20552
94870,4052369.21447
94871,3686530.24672
94872,3350458.56922
94873,3562740.36458
94874,4351326.5506
94875,4411915.64629
94876,3816616.85834
94877,4341778.80672
94878,4979450.62961
94879,3407836.69113
94880,3623336.2431
94881,3762031.97479
94882,3598594.29376
94883,4079323.75888
94884,3472374.95217
94885,5887615.23187
94886,3259916.3788
94887,3990173.3329
94888,4195033.48816
94889,4405301.11933
94890,4476211.16983
94891,4518718.82897
94892,4282473.7768
94893,4720381.43749
94894,4043523.64645
94895,3275577.81529
94896,4079170.15911
94897,5326829.45507
94898,4200088.83165
94899,4161461.55066
94900,5875193.80022
94901,3273872.16906
94902,3314331.60726
94903,4910933.21332
94904,3799248.53871
94905,3378028.45556
94906,4754099.32964
94907,4124218.18888
94908,4147199.19844
94909,3944603.10521
94910,6136093.78427
94911,4562537.50623
94912,3234818.34018
94913,4137153.54976
94914,4043805.47535
94915,4905976.32107
94916,4333919.59639
94917,4049651.89392
94918,4946916.36113
94919,4677816.14695
94920,3345101.33816
94921,4571200.5835
94922,5092965.43986
94923,3979820.10296
94924,3920378.50251
94925,4001567.90519
94926,4062686.55576
94927,3938382.68466
94928,4095998.40902
94929,4746198.42826
94930,4527258.81865
94931,3689260.91954
94932,4326463.20287
94933,7673451.74904
94934,5876002.43092
94935,4160550.13672
94936,4585394.48726
94937,3386377.00458
94938,4329787.28878
94939,3967471.26317
94940,4139098.30479
94941,3641718.50796
94942,4166753.73656
94943,5278705.49763
94944,4843887.19031
94945,4854784.68875
94946,3623319.58908
94947,3917185.97515
94948,5348393.13612
94949,3688685.14065
94950,4166569.6561
94951,4018928.71172
94952,3552714.28228
94953,4175871.57394
94954,3749080.98487
94955,4639222.27397
94956,4398057.50174
94957,3903929.76256
94958,3668072.1482
94959,5409561.56469
94960,5289274.5358
94961,4262177.41153
94962,3839604.27499
94963,3860983.57549
94964,4992716.65325
94965,4861100.85583
94966,4292012.19071
94967,3911837.3416
94968,4596517.23894
94969,3843762.8797
94970,5274055.00894
94971,3936483.05278
94972,5114865.78935
94973,3457803.83746
94974,4413386.82678
94975,3694853.65097
94976,3459602.12283
94977,3955236.98619
94978,3952281.23094
94979,4625246.76308
94980,4228474.81895
94981,4240136.23938
94982,4651651.87268
94983,4424120.20933
94984,4683569.07051
94985,4782363.42331
94986,4191770.48615
94987,3732675.8799
94988,4596934.87527
94989,3314509.55546
94990,7225006.3377
94991,2783642.27435
94992,3598222.64091
94993,3356622.71238
94994,4905148.2347
94995,3936482.47175
94996,3956340.62411
94997,4392460.69826
94998,4886392.80098
94999,3449849.49275
95000,4705391.40459
95001,3836371.77884
95002,3683834.71938
95003,4948213.82188
95004,4618955.72553
95005,4120605.22866
95006,4406093.73595
95007,4293225.30677
95008,4422147.28101
95009,4196677.80709
95010,3848572.68729
95011,3849245.06246
95012,5109598.77572
95013,3835335.10052
95014,6035788.4992
95015,3296556.63152
95016,3779701.26848
95017,4250672.92499
95018,6394727.98999
95019,4597976.08664
95020,3759806.94547
95021,4374628.51111
95022,4245417.71977
95023,3853885.50291
95024,4533658.62667
95025,4101575.98732
95026,3402307.78661
95027,3961656.31545
95028,4705419.5592
95029,4758629.49466
95030,3791818.75948
95031,4123491.0687
95032,4682735.49401
95033,4225930.66184
95034,4231614.06046
95035,4632292.61434
95036,3539941.61428
95037,3386525.38954
95038,3659583.67464
95039,3860611.86721
95040,3997166.16281
95041,2916847.04771
95042,3695534.75777
95043,4431493.24629
95044,3831548.52727
95045,3962937.60831
95046,5431359.20983
95047,5051987.62328
95048,4214463.40331
95049,4039368.5635
95050,4098635.44739
95051,4046883.33405
95052,3840948.16853
95053,4673916.79288
95054,4305809.5566
95055,4283788.29084
95056,4968524.4173
95057,4036876.57737
95058,4550746.59776
95059,4709985.31813
95060,3698714.05263
95061,4892636.08318
95062,4259141.85152
95063,4280579.53264
95064,5613484.69492
95065,3002648.5767
95066,5038679.02745
95067,4626820.8013
95068,4111081.18387
95069,4820284.77149
95070,5692600.62787
95071,4032486.76209
95072,4107574.07632
95073,4271708.56921
95074,5122789.40118
95075,3823630.09899
95076,3275872.58496
95077,4257945.09927
95078,3554485.65349
95079,3334862.39861
95080,4741527.60161
95081,3561874.82551
95082,3879039.08591
95083,3923352.3869
95084,4829220.11602
95085,4291060.37987
95086,3735373.19582
95087,5550567.00959
95088,3318770.177
95089,4061429.77895
95090,4151989.86225
95091,4210442.02017
95092,3907807.69372
95093,4822782.75215
95094,3939739.39253
95095,5455029.70566
95096,4577894.96444
95097,3488241.95179
95098,4920281.51326
95099,3929268.18741
95100,4090126.43101
95101,3852968.41213
95102,3902055.20987
95103,4649202.71867
95104,4745773.19431
95105,3419828.6817
95106,4554096.85362
95107,4261483.01144
95108,2993093.05172
95109,3825126.85507
95110,4190178.04959
95111,4863445.59743
95112,4269298.62324
95113,3677549.73978
95114,4165561.27929
95115,4742145.51603
95116,3403591.83384
95117,3315204.30133
95118,4422236.06167
95119,5416579.82538
95120,3718248.25346
95121,4268871.89856
95122,4085665.0677
95123,5316083.68403
95124,4550746.59776
95125,3574690.73812
95126,4639344.70527
95127,4226714.76233
95128,4309225.01037
95129,4351175.26469
95130,3742139.23586
95131,5920994.99013
95132,4654585.67763
95133,4607270.77942
95134,4210094.89915
95135,4064868.44157
95136,5017684.08408
95137,4290745.42276
95138,3568320.39994
95139,4136173.15881
95140,2802010.32322
95141,3790257.99475
95142,4339346.71702
95143,3343263.65826
95144,3706883.19396
95145,3687372.1345
95146,4827167.25426
95147,6374289.42411
95148,2995166.70286
95149,4316230.56514
95150,3775215.78361
95151,3628230.97254
95152,4341140.12346
95153,4325714.87542
95154,4189557.54265
95155,4015259.70864
95156,5016821.46035
95157,3604087.358
95158,4246089.07003
95159,5493114.69598
95160,4278513.23213
95161,3493568.22993
95162,4433179.93167
95163,5092742.03304
95164,3664257.89633
95165,3999038.73519
95166,3956028.35013
95167,4238117.49806
95168,5431232.38261
95169,4248623.82202
95170,4302661.94982
95171,4264186.30044
95172,4285026.98764
95173,5151349.09626
95174,4172145.01568
95175,4040753.36703
95176,3297703.23952
95177,3227565.08592
95178,3872064.68846
95179,3412250.15146
95180,4002157.95612
95181,4214397.39521
95182,5108080.04374
95183,3196255.19455
95184,5189238.52065
95185,3934400.51428
95186,4666955.1285
95187,3926215.08502
95188,4274130.05053
95189,4646746.29521
95190,4796922.01953
95191,4460084.67169
95192,4659910.24726
95193,4164637.30119
95194,3976429.94407
95195,3896670.61482
95196,3311648.94399
95197,3720401.08718
95198,3974229.4733
95199,4700058.5542
95200,4563147.37007
95201,4504919.12734
95202,3524016.33745
95203,5294192.76639
95204,4169177.71065
95205,5746621.90069
95206,4558901.75207
95207,4512578.26436
95208,5104117.26515
95209,4322795.44047
95210,3892098.03558
95211,3901376.71323
95212,4532583.85564
95213,4102466.42934
95214,4209625.30446
95215,4434743.75728
95216,4471038.85961
95217,4414141.829
95218,4377830.69031
95219,3526290.05753
95220,4097478.58125
95221,3224413.56279
95222,4531528.9465
95223,6224554.15801
95224,4202200.44806
95225,3782289.65566
95226,5856026.80614
95227,4183063.25379
95228,3776761.60265
95229,4273242.13485
95230,4189276.84241
95231,4794722.98186
95232,4333559.48572
95233,3856626.48531
95234,4742123.28344
95235,4241288.33434
95236,4887490.40211
95237,3758555.53115
95238,4312965.33191
95239,4036815.58387
95240,3935073.96267
95241,3817600.03996
95242,4184554.66395
95243,3064062.51798
95244,4940026.82822
95245,3402990.46652
95246,4176991.65121
95247,4131563.21285
95248,4781374.31702
95249,4116432.18509
95250,4951747.07176
95251,4423535.34946
95252,4185238.51391
95253,4188812.86477
95254,4496480.98501
95255,4273611.58691
95256,7334398.92274
95257,3892008.04214
95258,4283467.96633
95259,4929464.8731
95260,4315822.80248
95261,4288749.18838
95262,4280348.52564
95263,3645423.92192
95264,3979913.66726
95265,4543459.84701
95266,4031917.43875
95267,5279748.00991
95268,5370019.58444
95269,4635528.23131
95270,4289574.01166
95271,4632895.16312
95272,4087756.53555
95273,3871734.43697
95274,4305707.94808
95275,4899173.6386
95276,3589827.242
95277,4769943.11359
95278,5774351.54343
95279,4288120.67473
95280,5865093.08432
95281,3888870.94151
95282,5127359.76641
95283,4984370.56717
95284,3702055.92651
95285,3355335.3323
95286,4462634.52962
95287,3631097.31417
95288,4844403.88373
95289,3809561.28312
95290,5275673.26931
95291,5668570.95278
95292,5087028.3196
95293,3739247.15559
95294,3940915.45432
95295,4403412.9185
95296,3368850.39253
95297,3570064.62032
95298,4862648.35495
95299,4348775.4329
95300,3974945.41892
95301,4106473.6538
95302,4436458.35286
95303,3927670.05348
95304,5167068.01222
95305,5884043.15973
95306,3397708.16216
95307,4749174.17474
95308,3750929.30687
95309,4436053.72688
95310,4772551.27252
95311,3515882.83395
95312,4101496.61269
95313,4612395.52072
95314,5441170.84156
95315,4361926.73563
95316,3800012.27992
95317,4207645.03375
95318,4515439.77515
95319,4175583.05094
95320,3337769.95405
95321,4202361.7172
95322,4092147.77737
95323,4534763.9128
95324,5050851.78508
95325,4689477.84309
95326,3587600.90083
95327,3812432.91813
95328,4287045.01145
95329,3836230.69521
95330,3929815.87109
95331,4408911.1033
95332,4043405.75086
95333,6198315.26439
95334,4319102.40208
95335,5221122.91451
95336,4777881.74784
95337,3118363.11941
95338,4355259.06348
95339,3969893.79397
95340,3742385.9657
95341,3675958.57194
95342,5968871.95597
95343,6056603.70878
95344,4022109.33957
95345,4183134.39621
95346,3738210.55676
95347,4890417.35673
95348,5993811.06772
95349,4164432.74811
95350,4734744.82305
95351,3401008.3644
95352,3496878.27881
95353,4528767.38138
95354,3467155.12401
95355,3708678.32228
95356,4297395.60528
95357,3530853.24279
95358,6495250.29738
95359,5600255.74837
95360,4320603.33145
95361,5459480.68669
95362,3885137.85597
95363,5092482.49018
95364,4105228.47633
95365,4011223.28696
95366,5611493.49842
95367,4763451.91597
95368,4912013.68619
95369,4651149.13908
95370,4241246.83666
95371,4163537.58146
95372,3472000.64778
95373,3675268.62954
95374,3963867.30889
95375,4185214.82729
95376,4522422.75564
95377,4085034.57299
95378,3735824.09863
95379,3850484.96753
95380,4053323.44734
95381,3934853.80575
95382,3724607.8383
95383,4568941.45731
95384,4173207.77233
95385,3741318.4545
95386,4253183.44011
95387,4187257.41353
95388,5085382.18291
95389,4466316.00399
95390,4189284.34508
95391,3618154.63447
95392,4876027.02381
95393,4376657.57692
95394,3424773.86877
95395,4069733.27134
95396,3847178.20416
95397,4239876.15606
95398,4758481.38729
95399,4030832.64904
95400,3569728.24195
95401,5166831.25646
95402,4724405.44674
95403,5584255.35511
95404,4805577.39569
95405,3701769.33583
95406,4441222.99424
95407,3761261.37503
95408,6731353.32045
95409,4912329.29656
95410,3616613.89999
95411,4363705.14196
95412,4798884.86288
95413,4251207.01742
95414,3543323.53784
95415,4969686.60065
95416,5475692.82614
95417,3776288.52024
95418,4022045.34199
95419,5806038.72438
95420,4440237.68519
95421,3876642.423
95422,4560173.83633
95423,5004870.65369
95424,4253956.20862
95425,4402922.84317
95426,3854049.81148
95427,3643499.7489
95428,4057123.63254
95429,3656314.6126
95430,4627705.49586
95431,4771765.51846
95432,3076665.97371
95433,3455802.60927
95434,4543469.69012
95435,3486163.20336
95436,3494380.7395
95437,4044425.02527
95438,3796344.30731
95439,3331610.67252
95440,4480414.0618
95441,5022279.39528
95442,3411496.93605
95443,4094307.72227
95444,5047924.19945
95445,4756801.9344
95446,4191907.36555
95447,6144464.33989
95448,3400588.56191
95449,3766807.53155
95450,3883766.89778
95451,3527647.45754
95452,4476166.44102
95453,4943776.37127
95454,4009127.31263
95455,4664415.11915
95456,3648541.9293
95457,4954519.07743
95458,3784147.07534
95459,3961729.23198
95460,4483648.02472
95461,4560553.49125
95462,3099912.60387
95463,3921422.3015
95464,3995848.27568
95465,3985066.03996
95466,3762842.51787
95467,4372144.27915
95468,4448065.04858
95469,4658753.36192
95470,3958787.95189
95471,4265118.54369
95472,4951085.91202
95473,4545376.61549
95474,5423507.87079
95475,3698081.30156
95476,4264758.48288
95477,4779896.65628
95478,3441488.63989
95479,3867053.60499
95480,3837694.3177
95481,3602486.85107
95482,4990535.10735
95483,4195781.12354
95484,3958932.29997
95485,4598639.73141
95486,4605746.79744
95487,4750832.15479
95488,3992618.72427
95489,4436256.28559
95490,3288845.1508
95491,3734969.90127
95492,4474420.16077
95493,4909153.19027
95494,4144100.7925
95495,3919562.37759
95496,4345595.47086
95497,3912284.34232
95498,4685159.23234
95499,3850169.47277
95500,6013339.01551
95501,3430185.42082
95502,3403946.0064
95503,4387431.87497
95504,5319097.64484
95505,4309936.06899
95506,3881398.89085
95507,3612988.24758
95508,4265770.51034
95509,3525206.32179
95510,3584610.70107
95511,3967060.15058
95512,4487410.28722
95513,4430312.50551
95514,4712056.12033
95515,5002586.45559
95516,4042876.15963
95517,3896500.85639
95518,3061046.68211
95519,3553713.28406
95520,4011370.54204
95521,3881483.07508
95522,4419614.82552
95523,3296530.61237
95524,4267062.47554
95525,4283659.74926
95526,6512775.93608
95527,4098378.74201
95528,4400746.78782
95529,4652497.41039
95530,3534849.91771
95531,6196738.71607
95532,4206052.314
95533,4887072.24787
95534,3476345.39407
95535,4059995.41891
95536,4225577.31413
95537,5311341.65584
95538,4432473.59101
95539,4360017.98232
95540,4103604.43804
95541,3380195.66753
95542,3555091.49841
95543,4075912.62814
95544,4693403.98678
95545,3791708.54034
95546,3724474.38274
95547,3965741.54444
95548,3876921.79852
95549,4422042.12619
95550,3955695.88127
95551,3950871.76709
95552,4561350.60621
95553,4623920.81586
